Date,000001.SS,ES=F,NQ=F,YM=F,ZT=F,^125904-USD-STRD,^AXJO,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^HSI,^IBEX,^IXIC,^KS11,^MERV,^MXX,^N225,^NZ50,^RUT,^VIX
2025-04-30,3279.031005859375,5587.0,19658.5,40770.0,104.07421875,2284.159912109375,8126.2001953125,80242.2421875,135067.0,40669.359375,7593.8701171875,8494.900390625,22496.98046875,5569.06005859375,24841.69921875,22119.41015625,13287.7998046875,17446.33984375,2556.610107421875,2100844.0,56259.28125,36045.37890625,11903.3095703125,1964.1199951171875,24.700000762939453
2025-05-01,,5623.25,19870.75,40855.0,103.91015625,2266.72998046875,8145.60009765625,,,40752.9609375,,8496.7998046875,,5604.14013671875,24795.599609375,,,17710.740234375,,,,36452.30078125,12191.150390625,1975.8599853515625,24.600000381469727
2025-05-02,,5709.0,20195.25,41427.0,103.6328125,2323.39990234375,8238.0,80501.9921875,135134.0,41317.4296875,7770.47998046875,8596.400390625,23086.650390625,5686.669921875,25031.5,22504.6796875,13446.7001953125,17977.73046875,2559.7900390625,,55811.98828125,36830.69140625,12327.8896484375,2020.739990234375,22.68000030517578
2025-05-05,,5671.75,20055.5,41319.0,103.6328125,2321.949951171875,8157.7998046875,80796.84375,133491.0,41218.828125,7727.93017578125,,23344.5390625,5650.3798828125,24953.5,,13518.0,17844.240234375,,2059932.0,55835.98828125,,12421.25,2004.260009765625,23.639999389648438
2025-05-06,3316.114013671875,5625.75,19876.5,40918.0,103.734375,2317.419921875,8151.39990234375,80641.0703125,133516.0,40829.0,7696.919921875,8597.400390625,23249.650390625,5606.91015625,24974.69921875,22662.7109375,13530.2001953125,17689.66015625,,2129994.0,57349.828125,,12421.08984375,1983.18994140625,24.760000228881836
2025-05-07,3342.6650390625,5652.0,19961.0,41214.0,103.7265625,2310.6298828125,8178.2998046875,80746.78125,133398.0,41113.96875,7626.83984375,8559.2998046875,23115.9609375,5631.27978515625,25161.19921875,22691.880859375,13480.400390625,17738.16015625,2573.800048828125,2059915.0,57954.390625,36779.66015625,12496.8896484375,1989.6600341796875,23.549999237060547
2025-05-08,3351.99609375,5684.5,20148.0,41468.0,103.52734375,2300.3798828125,8191.7001953125,80334.8125,136232.0,41368.44921875,7694.43994140625,8531.599609375,23352.689453125,5663.93994140625,25254.099609375,22775.919921875,13488.900390625,17928.140625,2579.47998046875,2061722.0,56866.76171875,36928.62890625,12467.0302734375,2026.4100341796875,22.479999542236328
2025-05-09,3341.9990234375,5678.0,20136.75,41323.0,103.546875,2308.080078125,8231.2001953125,79454.46875,136512.0,41249.37890625,7743.75,8554.7998046875,23499.3203125,5659.91015625,25357.69921875,22867.740234375,13554.099609375,17928.919921875,2577.27001953125,2114386.0,56551.1796875,37503.328125,12605.0703125,2023.0699462890625,21.899999618530273
2025-05-12,3369.2451171875,5865.0,20948.75,42493.0,103.3203125,2303.56005859375,8233.5,82429.8984375,136563.0,42410.1015625,7850.10009765625,8605.0,23566.5390625,5844.18994140625,25532.19921875,23549.4609375,13655.2998046875,18708.33984375,2607.330078125,2230395.0,56765.578125,37644.26171875,12676.75,2092.199951171875,18.389999389648438
2025-05-13,3374.87109375,5904.5,21278.0,42228.0,103.2890625,2315.820068359375,8269.0,81148.21875,138963.0,42140.4296875,7873.830078125,8602.900390625,23638.560546875,5886.5498046875,25616.900390625,23108.26953125,13769.099609375,19010.08984375,2608.419921875,2285483.0,57357.5390625,38183.26171875,12786.740234375,2102.35009765625,18.219999313354492
2025-05-14,3403.947998046875,5908.5,21392.5,42117.0,103.2109375,2320.610107421875,8279.599609375,81330.5625,138423.0,42051.05859375,7836.7900390625,8585.0,23527.009765625,5892.580078125,25692.5,23640.650390625,13840.2001953125,19146.810546875,2640.570068359375,2301643.0,57644.94140625,38128.12890625,12779.259765625,2083.800048828125,18.6200008392334
2025-05-15,3380.821044921875,5933.25,21400.25,42385.0,103.35546875,2328.949951171875,8297.5,82530.7421875,139334.0,42322.75,7853.47021484375,8633.7998046875,23695.58984375,5916.93017578125,25897.5,23453.16015625,13930.2001953125,19112.3203125,2621.360107421875,2298473.0,57959.71875,37755.51171875,12880.8203125,2094.68994140625,17.829999923706055
2025-05-16,3367.4619140625,5975.5,21506.0,42736.0,103.328125,2332.72998046875,8343.7001953125,82330.59375,139187.0,42654.73828125,7886.68994140625,8684.599609375,23767.4296875,5958.3798828125,25971.900390625,23345.05078125,14064.5,19211.099609375,2626.8701171875,2318360.0,57987.140625,37753.71875,12786.7900390625,2113.25,17.239999771118164
2025-05-19,3367.5830078125,5982.5,21527.0,42885.0,103.3359375,2356.6201171875,8295.099609375,82059.421875,139636.0,42792.0703125,7883.6298828125,8699.2998046875,23934.98046875,5963.60009765625,,23332.720703125,14099.0,19215.4609375,2603.419921875,2369505.0,58493.390625,37498.62890625,12629.0703125,2104.429931640625,18.139999389648438
