Date,000001.SS,ES=F,NQ=F,YM=F,ZT=F,ˆ125904-USD-STRD,ˆAXJO,ˆBSESN,ˆBVSP,ˆDJI,ˆFCHI,ˆFTSE,ˆGDAXI,ˆGSPC,ˆGSPTSE,ˆHSI,ˆIBEX,ˆIXIC,ˆKS11,ˆMERV,ˆMXX,ˆN225,ˆNZ50,ˆRUT,ˆVIX
2007-02-27,2771.791015625,1395.25,1750.5,12180.0,102.3203125,,,,,,,,,,,,,,,,,,,,
2007-02-28,2881.072998046875,1409.0,1765.5,12274.0,102.2734375,,,,,,,,,,,,,,,,,,,,
2007-03-01,2797.18994140625,1405.0,1757.75,12252.0,102.296875,,,,,,,,,,,,,,,,,,,,
2007-03-02,2831.52587890625,1385.75,1726.25,12108.0,102.3828125,,,,,,,,,,,,,,,,,,,,
2007-03-05,2785.305908203125,1372.25,1713.75,12036.0,102.3671875,,,,,,,,,,,,,,,,,,,,
2007-03-06,2840.175048828125,1395.5,1745.0,12215.0,102.3359375,,,,,,,,,,,,,,,,,,,,
2007-03-07,2896.593994140625,1393.25,1737.5,12201.0,102.3984375,,,,,,,,,,,,,,,,,,,,
2007-03-08,2928.014892578125,1404.75,1754.5,12280.0,102.3828125,,,,,,,,,,,,,,,,,,,,
2007-03-09,2937.909912109375,1405.0,1747.75,12288.0,102.171875,,,,,,,,,,,,,,,,,,,,
2007-03-12,2954.9140625,1407.0,1757.75,12313.0,102.234375,,,,,,,,,,,,,,,,,,,,
2007-03-13,2964.7939453125,1379.75,1724.25,12091.0,102.421875,,,,,,,,,,,,,,,,,,,,
2007-03-14,2906.333984375,1389.5,1748.25,12152.0,102.3984375,,,,,,,,,,,,,,,,,,,,
2007-03-15,2951.697998046875,1391.5,1744.5,12171.0,102.328125,,,,,,,,,,,,,,,,,,,,
2007-03-16,2930.48095703125,1396.1199951171875,1747.239990234375,12211.0,102.3046875,,,,,,,,,,,,,,,,,,,,
2007-03-19,3014.44189453125,1415.75,1781.25,12329.0,102.234375,,,,,,,,,,,,,,,,,,,,
2007-03-20,3032.195068359375,1423.5,1792.25,12385.0,102.28125,,,,,,,,,,,,,,,,,,,,
2007-03-21,3057.3798828125,1445.0,1825.0,12523.0,102.4140625,,,,,,,,,,,,,,,,,,,,
2007-03-22,3071.22509765625,1445.0,1818.75,12545.0,102.3125,,,,,,,,,,,,,,,,,,,,
2007-03-23,3074.285888671875,1447.0,1811.5,12567.0,102.2578125,,,,,,,,,,,,,,,,,,,,
2007-03-26,3122.81103515625,1445.25,1818.25,12533.0,102.328125,,,,,,,,,,,,,,,,,,,,
2007-03-27,3138.825927734375,1440.5,1810.25,12484.0,102.328125,,,,,,,,,,,,,,,,,,,,
2007-03-28,3173.01806640625,1429.5,1790.25,12388.0,102.34375,,,,,,,,,,,,,,,,,,,,
2007-03-29,3197.537109375,1431.5,1788.0,12416.0,102.28125,,,,,,,,,,,,,,,,,,,,
2007-03-30,3183.98291015625,1431.25,1790.75,12440.0,102.3671875,,,,,,,,,,,,,,,,,,,,
2007-04-02,3252.594970703125,1433.25,1790.0,12449.0,102.4453125,,,,,,,,,,,,,,,,,,,,
2007-04-03,3291.299072265625,1447.25,1814.75,12580.0,102.375,,,,,,,,,,,,,,,,,,,,
2007-04-04,3291.5419921875,1448.5,1819.25,12595.0,102.3984375,,,,,,,,,,,,,,,,,,,,
2007-04-05,3319.139892578125,1452.75,1828.25,12622.0,102.3671875,,,,,,,,,,,,,,,,,,,,
2007-04-06,3323.5849609375,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-09,3398.949951171875,1454.5,1824.0,12639.0,102.15625,,,,,,,,,,,,,,,,,,,,
2007-04-10,3444.291015625,1456.0,1829.5,12632.0,102.2265625,,,,,,,,,,,,,,,,,,,,
2007-04-11,3495.22412109375,1448.5,1812.75,12554.0,102.1875,,,,,,,,,,,,,,,,,,,,
2007-04-12,3531.029052734375,1455.5,1827.75,12604.0,102.1796875,,,,,,,,,,,,,,,,,,,,
2007-04-13,3518.26708984375,1461.25,1831.75,12673.0,102.1015625,,,,,,,,,,,,,,,,,,,,
2007-04-16,3596.44091796875,1475.5,1848.25,12769.0,102.1328125,,,,,,,,,,,,,,,,,,,,
2007-04-17,3611.8701171875,1479.0,1852.25,12826.0,102.25,,,,,,,,,,,,,,,,,,,,
2007-04-18,3612.39599609375,1480.25,1848.25,12858.0,102.3203125,,,,,,,,,,,,,,,,,,,,
2007-04-19,3449.01611328125,1480.25,1849.0,12871.0,102.3203125,,,,,,,,,,,,,,,,,,,,
2007-04-20,3584.2041015625,1493.0,1862.5,13019.0,102.3203125,,,,,,,,,,,,,,,,,,,,
2007-04-23,3710.885986328125,1488.25,1863.0,12974.0,102.3515625,,,,,,,,,,,,,,,,,,,,
2007-04-24,3720.531982421875,1488.5,1870.25,13007.0,102.4140625,,,,,,,,,,,,,,,,,,,,
2007-04-25,3743.958984375,1500.75,1894.0,13120.0,102.3515625,,,,,,,,,,,,,,,,,,,,
2007-04-26,3783.06298828125,1502.75,1906.0,13169.0,102.2578125,,,,,,,,,,,,,,,,,,,,
2007-04-27,3759.866943359375,1502.0,1906.75,13175.0,102.25,,,,,,,,,,,,,,,,,,,,
2007-04-30,3841.27197265625,1488.5,1879.25,13116.0,102.359375,,,,,,,,,,,,,,,,,,,,
2007-05-01,,1492.75,1885.75,13178.0,102.296875,,,,,,,,,,,,,,,,,,,,
2007-05-02,,1501.0,1898.75,13248.0,102.2890625,,,,,,,,,,,,,,,,,,,,
2007-05-03,,1508.25,1906.5,13278.0,102.171875,,,,,,,,,,,,,,,,,,,,
2007-05-04,,1514.25,1908.5,13319.0,102.234375,,,,,,,,,,,,,,,,,,,,
2007-05-07,,1514.25,1906.75,13340.0,102.21875,,,,,,,,,,,,,,,,,,,,
2007-05-08,3950.010986328125,1512.25,1905.5,13346.0,102.234375,,,,,,,,,,,,,,,,,,,,
2007-05-09,4013.0849609375,1515.5,1912.25,13384.0,102.1328125,,,,,,,,,,,,,,,,,,,,
2007-05-10,4049.700927734375,1499.25,1886.5,13269.0,102.1953125,,,,,,,,,,,,,,,,,,,,
2007-05-11,4021.677978515625,1512.25,1910.5,13379.0,102.15625,,,,,,,,,,,,,,,,,,,,
2007-05-14,4046.39208984375,1508.75,1896.25,13388.0,102.1171875,,,,,,,,,,,,,,,,,,,,
2007-05-15,3899.177978515625,1508.5,1883.5,13438.0,102.1015625,,,,,,,,,,,,,,,,,,,,
2007-05-16,3986.04296875,1518.0,1901.25,13530.0,102.1015625,,,,,,,,,,,,,,,,,,,,
2007-05-17,4048.29296875,1515.25,1890.25,13506.0,102.015625,,,,,,,,,,,,,,,,,,,,
2007-05-18,4030.258056640625,1528.0,1905.75,13599.0,101.953125,,,,,,,,,,,,,,,,,,,,
2007-05-21,4072.22509765625,1528.0,1916.25,13571.0,101.96875,,,,,,,,,,,,,,,,,,,,
2007-05-22,4110.37890625,1525.25,1920.25,13559.0,101.9140625,,,,,,,,,,,,,,,,,,,,
2007-05-23,4173.708984375,1525.5,1910.25,13558.0,101.90625,,,,,,,,,,,,,,,,,,,,
2007-05-24,4151.1328125,1511.5,1882.0,13480.0,101.8984375,,,,,,,,,,,,,,,,,,,,
2007-05-25,4179.77587890625,1517.25,1893.0,13527.0,101.8828125,,,,,,,,,,,,,,,,,,,,
2007-05-28,4272.11083984375,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-29,4334.923828125,1522.5,1906.5,13558.0,101.8203125,,,,,,,,,,,,,,,,,,,,
2007-05-30,4053.087890625,1534.0,1922.5,13656.0,101.7890625,,,,,,,,,,,,,,,,,,,,
2007-05-31,4109.65380859375,1533.0,1932.25,13650.0,101.7421875,,,,,,,,,,,,,,,,,,,,
2007-06-01,4000.741943359375,1539.5,1932.25,13689.0,101.640625,,,,,,,,,,,,,,,,,,,,
2007-06-04,3670.40087890625,1540.25,1936.75,13678.0,101.65625,,,,,,,,,,,,,,,,,,,,
2007-06-05,3767.10107421875,1533.75,1936.0,13615.0,101.6171875,,,,,,,,,,,,,,,,,,,,
2007-06-06,3776.31689453125,1516.5,1914.0,13461.0,101.6796875,,,,,,,,,,,,,,,,,,,,
2007-06-07,3890.802978515625,1489.25,1882.5,13261.0,101.6171875,,,,,,,,,,,,,,,,,,,,
2007-06-08,3913.135009765625,1508.0,1909.0,13424.0,101.609375,,,,,,,,,,,,,,,,,,,,
2007-06-11,3995.679931640625,1510.5,1905.5,13435.0,101.6328125,,,,,,,,,,,,,,,,,,,,
2007-06-12,4072.137939453125,1493.0,1893.25,13302.0,101.5234375,,,,,,,,,,,,,,,,,,,,
2007-06-13,4176.47900390625,1515.5,1912.25,13485.0,101.5,,,,,,,,,,,,,,,,,,,,
2007-06-14,4115.208984375,1524.75,1926.25,13568.0,101.4921875,,,,,,,,,,,,,,,,,,,,
2007-06-15,4132.8681640625,1534.0899658203125,1946.9300537109375,13753.0,101.578125,,,,,,,,,,,,,,,,,,,,
2007-06-18,4253.34814453125,1546.0,1967.5,13730.0,101.625,,,,,,,,,,,,,,,,,,,,
2007-06-19,4269.52392578125,1549.0,1967.0,13755.0,101.7109375,,,,,,,,,,,,,,,,,,,,
2007-06-20,4181.3232421875,1527.0,1947.75,13608.0,101.65625,,,,,,,,,,,,,,,,,,,,
2007-06-21,4230.8232421875,1535.75,1965.75,13660.0,101.6640625,,,,,,,,,,,,,,,,,,,,
2007-06-22,4091.445068359375,1520.5,1948.0,13506.0,101.7421875,,,,,,,,,,,,,,,,,,,,
2007-06-25,3941.0810546875,1513.5,1941.0,13479.0,101.8359375,,,,,,,,,,,,,,,,,,,,
2007-06-26,3973.37109375,1497.75,1925.5,13396.0,101.796875,,,,,,,,,,,,,,,,,,,,
2007-06-27,4078.59912109375,1519.0,1955.5,13520.0,101.828125,,,,,,,,,,,,,,,,,,,,
2007-06-28,3914.2041015625,1517.25,1955.25,13517.0,101.6875,,,,,,,,,,,,,,,,,,,,
2007-06-29,3820.702880859375,1515.5,1956.0,13517.0,101.796875,,,,,,,,,,,,,,,,,,,,
2007-07-02,3836.2939453125,1531.0,1972.0,13627.0,101.9375,,,,,,,,,,,,,,,,,,,,
2007-07-03,3899.72412109375,1536.25,1985.0,13665.0,101.859375,,,,,,,,,,,,,,,,,,,,
2007-07-04,3816.1650390625,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-05,3615.8720703125,1534.5,1998.0,13650.0,101.703125,,,,,,,,,,,,,,,,,,,,
2007-07-06,3781.347900390625,1542.5,2009.0,13708.0,101.671875,,,,,,,,,,,,,,,,,,,,
2007-07-09,3883.216064453125,1542.5,2008.5,13740.0,101.703125,,,,,,,,,,,,,,,,,,,,
2007-07-10,3853.02099609375,1520.0,1992.0,13585.0,101.9140625,,,,,,,,,,,,,,,,,,,,
2007-07-11,3865.722900390625,1531.0,2009.5,13677.0,101.875,,,,,,,,,,,,,,,,,,,,
2007-07-12,3915.990966796875,1555.75,2034.75,13920.0,101.78125,,,,,,,,,,,,,,,,,,,,
2007-07-13,3914.39501953125,1560.0,2046.75,13973.0,101.7890625,,,,,,,,,,,,,,,,,,,,
2007-07-16,3821.916015625,1559.75,2048.5,14029.0,101.890625,,,,,,,,,,,,,,,,,,,,
2007-07-17,3896.19091796875,1558.75,2060.75,14050.0,101.8203125,,,,,,,,,,,,,,,,,,,,
2007-07-18,3930.06005859375,1554.75,2059.75,14003.0,101.9609375,,,,,,,,,,,,,,,,,,,,
2007-07-19,3912.94091796875,1559.75,2065.5,14061.0,101.921875,,,,,,,,,,,,,,,,,,,,
2007-07-20,4058.85302734375,1545.0,2055.25,13938.0,102.0625,,,,,,,,,,,,,,,,,,,,
2007-07-23,4213.36083984375,1549.0,2053.5,14011.0,102.0234375,,,,,,,,,,,,,,,,,,,,
2007-07-24,4210.3291015625,1522.5,2025.5,13813.0,102.0859375,,,,,,,,,,,,,,,,,,,,
2007-07-25,4323.9658203125,1524.75,2026.5,13841.0,102.1484375,,,,,,,,,,,,,,,,,,,,
2007-07-26,4346.4580078125,1488.0,2000.5,13534.0,102.5,,,,,,,,,,,,,,,,,,,,
2007-07-27,4345.35693359375,1458.0,1963.5,13284.0,102.4921875,,,,,,,,,,,,,,,,,,,,
2007-07-30,4440.76904296875,1480.75,1993.25,13411.0,102.4375,,,,,,,,,,,,,,,,,,,,
2007-07-31,4471.0322265625,1462.0,1945.75,13275.0,102.46875,,,,,,,,,,,,,,,,,,,,
2007-08-01,4300.56298828125,1470.0,1960.5,13404.0,102.4765625,,,,,,,,,,,,,,,,,,,,
2007-08-02,4407.72998046875,1481.75,1980.0,13527.0,102.4296875,,,,,,,,,,,,,,,,,,,,
2007-08-03,4560.77392578125,1443.0,1939.5,13266.0,102.5859375,,,,,,,,,,,,,,,,,,,,
2007-08-06,4628.10791015625,1467.75,1962.5,13471.0,102.5078125,,,,,,,,,,,,,,,,,,,,
2007-08-07,4651.22509765625,1482.5,1974.0,13548.0,102.4296875,,,,,,,,,,,,,,,,,,,,
2007-08-08,4663.162109375,1504.0,1999.25,13705.0,102.25,,,,,,,,,,,,,,,,,,,,
2007-08-09,4754.09521484375,1458.0,1945.5,13327.0,102.53125,,,,,,,,,,,,,,,,,,,,
2007-08-10,4749.369140625,1451.0,1929.0,13237.0,102.5546875,,,,,,,,,,,,,,,,,,,,
2007-08-13,4820.06396484375,1455.0,1942.5,13255.0,102.546875,,,,,,,,,,,,,,,,,,,,
2007-08-14,4872.78515625,1434.25,1914.75,13089.0,102.6796875,,,,,,,,,,,,,,,,,,,,
2007-08-15,4869.8828125,1414.5,1878.5,12921.0,102.8203125,,,,,,,,,,,,,,,,,,,,
2007-08-16,4765.4482421875,1424.5,1856.5,12944.0,103.1328125,,,,,,,,,,,,,,,,,,,,
2007-08-17,4656.57421875,1450.0,1892.25,13105.0,103.015625,,,,,,,,,,,,,,,,,,,,
2007-08-20,4904.85498046875,1449.0,1897.75,13149.0,103.1328125,,,,,,,,,,,,,,,,,,,,
2007-08-21,4955.20703125,1450.25,1919.75,13117.0,103.1484375,,,,,,,,,,,,,,,,,,,,
2007-08-22,4980.0751953125,1468.75,1945.0,13275.0,102.9375,,,,,,,,,,,,,,,,,,,,
2007-08-23,5032.494140625,1466.5,1939.5,13261.0,102.921875,,,,,,,,,,,,,,,,,,,,
2007-08-24,5107.66796875,1483.5,1969.5,13407.0,102.7734375,,,,,,,,,,,,,,,,,,,,
2007-08-27,5150.1181640625,1469.75,1950.5,13352.0,102.84375,,,,,,,,,,,,,,,,,,,,
2007-08-28,5194.68896484375,1438.25,1907.75,13095.0,103.1328125,,,,,,,,,,,,,,,,,,,,
2007-08-29,5109.4267578125,1465.5,1961.0,13311.0,103.0546875,,,,,,,,,,,,,,,,,,,,
2007-08-30,5167.8837890625,1461.5,1974.75,13279.0,103.140625,,,,,,,,,,,,,,,,,,,,
2007-08-31,5218.8251953125,1476.75,1994.75,13364.0,103.03125,,,,,,,,,,,,,,,,,,,,
2007-09-03,5321.05517578125,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-04,5294.044921875,1489.5,2024.75,13456.0,103.0859375,,,,,,,,,,,,,,,,,,,,
2007-09-05,5310.7158203125,1476.5,2003.25,13343.0,103.328125,,,,,,,,,,,,,,,,,,,,
2007-09-06,5393.66015625,1479.5,2003.75,13378.0,103.25,,,,,,,,,,,,,,,,,,,,
2007-09-07,5277.17578125,1459.75,1970.5,13166.0,103.546875,,,,,,,,,,,,,,,,,,,,
2007-09-10,5355.287109375,1455.25,1968.25,13158.0,103.6171875,,,,,,,,,,,,,,,,,,,,
2007-09-11,5113.9677734375,1472.75,1993.5,13321.0,103.453125,,,,,,,,,,,,,,,,,,,,
2007-09-12,5172.626953125,1476.25,1996.25,13330.0,103.4375,,,,,,,,,,,,,,,,,,,,
2007-09-13,5273.591796875,1485.0,2000.75,13436.0,103.265625,,,,,,,,,,,,,,,,,,,,
2007-09-14,5312.18212890625,1485.0,2001.25,13454.0,103.28125,,,,,,,,,,,,,,,,,,,,
2007-09-17,5421.39208984375,1477.0,1982.5,13407.0,103.2578125,,,,,,,,,,,,,,,,,,,,
2007-09-18,5425.2080078125,1520.0,2035.75,13739.0,103.421875,,,,,,,,,,,,,,,,,,,,
2007-09-19,5395.26513671875,1528.75,2040.75,13801.0,103.40625,,,,,,,,,,,,,,,,,,,,
2007-09-20,5470.06494140625,1519.75,2034.75,13762.0,103.21875,,,,,,,,,,,,,,,,,,,,
2007-09-21,5454.673828125,1533.3800048828125,2043.56005859375,13901.0,103.2734375,,,,,,,,,,,,,,,,,,,,
2007-09-24,5485.01318359375,1531.75,2079.75,13862.0,103.28125,,,,,,,,,,,,,,,,,,,,
2007-09-25,5425.8798828125,1529.0,2097.5,13868.0,103.3828125,,,,,,,,,,,,,,,,,,,,
2007-09-26,5338.52001953125,1536.25,2109.5,13958.0,103.40625,,,,,,,,,,,,,,,,,,,,
2007-09-27,5409.40283203125,1544.5,2121.75,14005.0,103.4453125,,,,,,,,,,,,,,,,,,,,
2007-09-28,5552.30078125,1538.0,2114.0,13994.0,103.4921875,,,,,,,,,,,,,,,,,,,,
2007-10-01,,1556.5,2135.25,14157.0,103.421875,,,,,,,,,,,,,,,,,,,,
2007-10-02,,1554.5,2135.5,14106.0,103.5,,,,,,,,,,,,,,,,,,,,
2007-10-03,,1550.75,2120.75,14052.0,103.453125,,,,,,,,,,,,,,,,,,,,
2007-10-04,,1552.25,2123.0,14041.0,103.46875,,,,,,,,,,,,,,,,,,,,
2007-10-05,,1570.75,2170.75,14156.0,103.3125,,,,,,,,,,,,,,,,,,,,
2007-10-08,5692.7548828125,1562.75,2180.25,14112.0,,,,,,,,,,,,,,,,,,,,,
2007-10-09,5715.89208984375,1576.25,2194.25,14237.0,103.21875,,,,,,,,,,,,,,,,,,,,
2007-10-10,5771.4638671875,1573.25,2196.5,14142.0,103.1796875,,,,,,,,,,,,,,,,,,,,
2007-10-11,5913.22998046875,1565.25,2166.75,14086.0,103.1640625,,,,,,,,,,,,,,,,,,,,
2007-10-12,5903.26416015625,1574.5,2199.25,14179.0,103.03125,,,,,,,,,,,,,,,,,,,,
2007-10-15,6030.0859375,1560.25,2180.75,14066.0,103.078125,,,,,,,,,,,,,,,,,,,,
2007-10-16,6092.05712890625,1547.5,2176.25,13972.0,103.21875,,,,,,,,,,,,,,,,,,,,
2007-10-17,6036.28076171875,1552.5,2196.75,13967.0,103.484375,,,,,,,,,,,,,,,,,,,,
2007-10-18,5825.2822265625,1546.75,2206.0,13940.0,103.578125,,,,,,,,,,,,,,,,,,,,
2007-10-19,5818.046875,1505.75,2149.75,13560.0,103.7578125,,,,,,,,,,,,,,,,,,,,
2007-10-22,5667.33203125,1513.5,2171.75,13610.0,103.7421875,,,,,,,,,,,,,,,,,,,,
2007-10-23,5773.38720703125,1525.5,2212.0,13707.0,103.7578125,,,,,,,,,,,,,,,,,,,,
2007-10-24,5843.10888671875,1522.0,2203.0,13706.0,103.9453125,,,,,,,,,,,,,,,,,,,,
2007-10-25,5562.39404296875,1525.0,2193.25,13739.0,103.9140625,,,,,,,,,,,,,,,,,,,,
2007-10-26,5589.630859375,1542.5,2207.25,13848.0,103.875,,,,,,,,,,,,,,,,,,,,
2007-10-29,5747.9970703125,1547.0,2215.5,13907.0,103.796875,,,,,,,,,,,,,,,,,,,,
2007-10-30,5897.19287109375,1536.0,2217.75,13822.0,103.78125,,,,,,,,,,,,,,,,,,,,
2007-10-31,5954.76513671875,1555.0,2252.5,13936.0,103.5546875,,,,,,,,,,,,,,,,,,,,
2007-11-01,5914.28515625,1515.75,2215.5,13608.0,103.8125,,,,,,,,,,,,,,,,,,,,
2007-11-02,5777.80908203125,1517.5,2223.5,13642.0,104.0546875,,,,,,,,,,,,,,,,,,,,
2007-11-05,5634.4521484375,1505.5,2212.75,13555.0,104.0078125,,,,,,,,,,,,,,,,,,,,
2007-11-06,5536.56884765625,1525.0,2233.5,13677.0,103.96875,,,,,,,,,,,,,,,,,,,,
2007-11-07,5601.783203125,1482.75,2181.0,13355.0,104.15625,,,,,,,,,,,,,,,,,,,,
2007-11-08,5330.02294921875,1475.5,2105.5,13262.0,104.3515625,,,,,,,,,,,,,,,,,,,,
2007-11-09,5315.5400390625,1455.0,2041.75,13047.0,104.3515625,,,,,,,,,,,,,,,,,,,,
2007-11-12,5187.73486328125,1440.25,1989.5,12990.0,104.3515625,,,,,,,,,,,,,,,,,,,,
2007-11-13,5158.1181640625,1483.25,2066.75,13330.0,104.234375,,,,,,,,,,,,,,,,,,,,
2007-11-14,5412.69384765625,1478.0,2057.5,13275.0,104.203125,,,,,,,,,,,,,,,,,,,,
2007-11-15,5365.26708984375,1458.0,2033.25,13160.0,104.53125,,,,,,,,,,,,,,,,,,,,
2007-11-16,5316.27392578125,1460.25,2055.25,13190.0,104.5703125,,,,,,,,,,,,,,,,,,,,
2007-11-19,5269.81689453125,1437.5,2028.0,12993.0,104.8125,,,,,,,,,,,,,,,,,,,,
2007-11-20,5293.703125,1446.0,2035.5,13060.0,104.8203125,,,,,,,,,,,,,,,,,,,,
2007-11-21,5214.22509765625,1417.75,2005.5,12816.0,105.0078125,,,,,,,,,,,,,,,,,,,,
2007-11-22,4984.1611328125,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-23,5032.1298828125,1442.0,2032.5,12986.0,105.0,,,,,,,,,,,,,,,,,,,,
2007-11-26,4958.84912109375,1409.25,2000.0,12772.0,105.2421875,,,,,,,,,,,,,,,,,,,,
2007-11-27,4861.11083984375,1426.5,2032.5,12955.0,104.96875,,,,,,,,,,,,,,,,,,,,
2007-11-28,4803.39404296875,1470.5,2095.5,13307.0,104.78125,,,,,,,,,,,,,,,,,,,,
2007-11-29,5003.3330078125,1471.5,2100.5,13333.0,104.9921875,,,,,,,,,,,,,,,,,,,,
2007-11-30,4871.77783203125,1483.75,2094.5,13422.0,105.015625,,,,,,,,,,,,,,,,,,,,
2007-12-03,4868.61083984375,1475.5,2075.0,13349.0,105.2109375,,,,,,,,,,,,,,,,,,,,
2007-12-04,4915.88916015625,1463.25,2062.25,13262.0,105.265625,,,,,,,,,,,,,,,,,,,,
2007-12-05,5042.65380859375,1487.0,2101.25,13456.0,105.2890625,,,,,,,,,,,,,,,,,,,,
2007-12-06,5035.0732421875,1507.5,2126.0,13617.0,105.09375,,,,,,,,,,,,,,,,,,,,
2007-12-07,5091.755859375,1507.25,2132.0,13650.0,104.8671875,,,,,,,,,,,,,,,,,,,,
2007-12-10,5161.9189453125,1518.75,2138.5,13751.0,104.84375,,,,,,,,,,,,,,,,,,,,
2007-12-11,5175.076171875,1478.0,2090.0,13450.0,105.1796875,,,,,,,,,,,,,,,,,,,,
2007-12-12,5095.54296875,1490.25,2107.75,13500.0,104.921875,,,,,,,,,,,,,,,,,,,,
2007-12-13,4958.04296875,1488.0,2092.75,13514.0,104.78125,,,,,,,,,,,,,,,,,,,,
2007-12-14,5007.9111328125,1468.0,2072.5,13355.0,104.59375,,,,,,,,,,,,,,,,,,,,
2007-12-17,4876.76123046875,1446.5,2028.5,13184.0,104.6875,,,,,,,,,,,,,,,,,,,,
2007-12-18,4836.173828125,1455.75,2029.25,13243.0,104.796875,,,,,,,,,,,,,,,,,,,,
2007-12-19,4941.7841796875,1454.0,2036.0,13212.0,104.875,,,,,,,,,,,,,,,,,,,,
2007-12-20,5043.53515625,1464.0,2076.5,13263.0,105.0,,,,,,,,,,,,,,,,,,,,
2007-12-21,5101.77880859375,1474.949951171875,2098.929931640625,13550.0,104.7890625,,,,,,,,,,,,,,,,,,,,
2007-12-24,5234.26220703125,1506.5,2148.0,13627.0,104.7578125,,,,,,,,,,,,,,,,,,,,
2007-12-25,5201.18115234375,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-26,5233.35107421875,1509.75,2159.5,13643.0,104.640625,,,,,,,,,,,,,,,,,,,,
2007-12-27,5308.88916015625,1489.75,2131.5,13459.0,104.75,,,,,,,,,,,,,,,,,,,,
2007-12-28,5261.56298828125,1485.5,2125.0,13427.0,104.9296875,,,,,,,,,,,,,,,,,,,,
2007-12-31,,1477.25,2104.75,13328.0,105.0,,,,,,,,,,,,,,,,,,,,
2008-01-02,5272.81396484375,1458.5,2070.0,13136.0,105.5078125,,,,,,,,,,,,,,,,,,,,
2008-01-03,5319.86083984375,1458.75,2076.25,13143.0,105.59375,,,,,,,,,,,,,,,,,,,,
2008-01-04,5361.57421875,1423.0,1985.0,12887.0,105.796875,,,,,,,,,,,,,,,,,,,,
2008-01-07,5393.3427734375,1421.5,1975.25,12878.0,105.71875,,,,,,,,,,,,,,,,,,,,
2008-01-08,5386.53076171875,1397.0,1928.5,12651.0,105.71875,,,,,,,,,,,,,,,,,,,,
2008-01-09,5435.80712890625,1411.5,1956.5,12745.0,105.890625,,,,,,,,,,,,,,,,,,,,
2008-01-10,5456.541015625,1421.0,1960.75,12844.0,105.8515625,,,,,,,,,,,,,,,,,,,,
2008-01-11,5484.6767578125,1407.75,1925.5,12661.0,106.0625,,,,,,,,,,,,,,,,,,,,
2008-01-14,5497.90087890625,1420.25,1955.0,12798.0,106.078125,,,,,,,,,,,,,,,,,,,,
2008-01-15,5443.791015625,1388.0,1912.0,12564.0,106.140625,,,,,,,,,,,,,,,,,,,,
2008-01-16,5290.60595703125,1376.0,1881.0,12490.0,106.1875,,,,,,,,,,,,,,,,,,,,
2008-01-17,5151.6259765625,1339.75,1856.0,12216.0,106.3046875,,,,,,,,,,,,,,,,,,,,
2008-01-18,5180.51416015625,1325.25,1849.5,12106.0,106.453125,,,,,,,,,,,,,,,,,,,,
2008-01-21,4914.43505859375,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,4559.7509765625,1309.25,1801.0,11951.0,106.77999877929688,,,,,,,,,,,,,,,,,,,,
2008-01-23,4703.046875,1341.5,1807.5,12272.0,106.921875,,,,,,,,,,,,,,,,,,,,
2008-01-24,4717.73388671875,1352.25,1837.0,12365.0,106.4765625,,,,,,,,,,,,,,,,,,,,
2008-01-25,4761.68798828125,1334.0,1793.5,12236.0,106.53125,,,,,,,,,,,,,,,,,,,,
2008-01-28,4419.2939453125,1354.5,1810.25,12377.0,106.546875,,,,,,,,,,,,,,,,,,,,
2008-01-29,4457.94384765625,1362.0,1812.0,12471.0,106.421875,,,,,,,,,,,,,,,,,,,,
2008-01-30,4417.84912109375,1350.5,1811.5,12394.0,106.4140625,,,,,,,,,,,,,,,,,,,,
2008-01-31,4383.39306640625,1379.5,1847.75,12614.0,106.609375,,,,,,,,,,,,,,,,,,,,
2008-02-01,4320.76708984375,1397.0,1863.5,12756.0,106.7578125,,,,,,,,,,,,,,,,,,,,
2008-02-04,4672.169921875,1378.75,1826.75,12612.0,106.8359375,,,,,,,,,,,,,,,,,,,,
2008-02-05,4599.69580078125,1343.25,1785.0,12320.0,107.03125,,,,,,,,,,,,,,,,,,,,
2008-02-06,,1330.0,1748.25,12235.0,106.984375,,,,,,,,,,,,,,,,,,,,
2008-02-07,,1340.25,1767.0,12278.0,106.9296875,,,,,,,,,,,,,,,,,,,,
2008-02-08,,1330.25,1776.5,12177.0,107.046875,,,,,,,,,,,,,,,,,,,,
2008-02-11,,1338.25,1797.25,12238.0,107.1015625,,,,,,,,,,,,,,,,,,,,
2008-02-12,,1349.75,1790.0,12386.0,107.0546875,,,,,,,,,,,,,,,,,,,,
2008-02-13,4490.72119140625,1363.75,1820.25,12525.0,107.1875,,,,,,,,,,,,,,,,,,,,
2008-02-14,4552.31591796875,1351.0,1794.25,12396.0,107.171875,,,,,,,,,,,,,,,,,,,,
2008-02-15,4497.126953125,1351.25,1786.5,12350.0,107.140625,,,,,,,,,,,,,,,,,,,,
2008-02-18,4568.15087890625,,,,,,,,,,,,,,,,,,,,,,,,
